s_id,link_id,start_lon,start_lat,end_lon,end_lat
3260016810_0000,3260016810,127.57679,34.939253,127.576891,34.939696
3260016810_0001,3260016810,127.576891,34.939696,127.576986,34.94014
3260016810_0002,3260016810,127.576986,34.94014,127.577145,34.940568
3260016810_0003,3260016810,127.577145,34.940568,127.577487,34.940918
3260016810_0004,3260016810,127.577487,34.940918,127.577696,34.941261
3260016810_0005,3260016810,127.577696,34.941261,127.577736,34.941368
3260232701_0000,3260232701,127.545658,34.92034,127.545751,34.920341
3250005732_0000,3250005732,127.570313,34.64664,127.570283,34.64619
3250005732_0001,3250005732,127.570283,34.64619,127.570312,34.645741
3250005732_0002,3250005732,127.570312,34.645741,127.570535,34.645332
3250005732_0003,3250005732,127.570535,34.645332,127.570753,34.64492
3250005732_0004,3250005732,127.570753,34.64492,127.57092,34.644491
3250005732_0005,3250005732,127.57092,34.644491,127.571086,34.644062
3250005732_0006,3250005732,127.571086,34.644062,127.571238,34.64363
3250005732_0007,3250005732,127.571238,34.64363,127.571406,34.643283
3260003046_0000,3260003046,127.526964,34.880165,127.526945,34.879715
3260003046_0001,3260003046,127.526945,34.879715,127.526923,34.879264
3260003046_0002,3260003046,127.526923,34.879264,127.526914,34.879066
3250016110_0000,3250016110,127.550388,34.828564,127.550021,34.828898
3250016110_0001,3250016110,127.550021,34.828898,127.549661,34.829237
3250016110_0002,3250016110,127.549661,34.829237,127.549314,34.829585
3250016110_0003,3250016110,127.549314,34.829585,127.549003,34.829955
3250016110_0004,3250016110,127.549003,34.829955,127.548736,34.830348
3250016110_0005,3250016110,127.548736,34.830348,127.54852,34.830762
3250016110_0006,3250016110,127.54852,34.830762,127.548328,34.831184
3250016110_0007,3250016110,127.548328,34.831184,127.548154,34.831611
3250016110_0008,3250016110,127.548154,34.831611,127.547963,34.832033
3250016110_0009,3250016110,127.547963,34.832033,127.547817,34.832359
3250002710_0000,3250002710,127.594996,34.709382,127.595118,34.7094
3250008401_0000,3250008401,127.62525,34.761527,127.62579,34.761559
3250008401_0001,3250008401,127.62579,34.761559,127.626327,34.761479
3250008401_0002,3250008401,127.626327,34.761479,127.626863,34.761392
3250008401_0003,3250008401,127.626863,34.761392,127.627399,34.761308
3250008401_0004,3250008401,127.627399,34.761308,127.627936,34.761224
3250008401_0005,3250008401,127.627936,34.761224,127.628472,34.761139
3250008401_0006,3250008401,127.628472,34.761139,127.629009,34.761055
3250008401_0007,3250008401,127.629009,34.761055,127.629545,34.760971
3250008401_0008,3250008401,127.629545,34.760971,127.630082,34.760887
3250008401_0009,3250008401,127.630082,34.760887,127.630084,34.760886
3280519704_0000,3280519704,127.582291,34.960869,127.582705,34.961162
3280519704_0001,3280519704,127.582705,34.961162,127.583101,34.961473
3280519704_0002,3280519704,127.583101,34.961473,127.58347,34.961803
3280519704_0003,3280519704,127.58347,34.961803,127.583642,34.962104
3280194505_0000,3280194505,127.678823,35.037541,127.679338,35.037689
3280194505_0001,3280194505,127.679338,35.037689,127.679799,35.037929
3280194505_0002,3280194505,127.679799,35.037929,127.680242,35.038193
3280194505_0003,3280194505,127.680242,35.038193,127.680757,35.038334
3280194505_0004,3280194505,127.680757,35.038334,127.681226,35.038499
3280194505_0005,3280194505,127.681226,35.038499,127.681352,35.038937
3280194505_0006,3280194505,127.681352,35.038937,127.681798,35.03911
3280194505_0007,3280194505,127.681798,35.03911,127.682339,35.039048
3280194505_0008,3280194505,127.682339,35.039048,127.682372,35.039045
3250185233_0000,3250185233,127.771673,34.514397,127.771523,34.513965
3250185233_0001,3250185233,127.771523,34.513965,127.771461,34.513518
3250185233_0002,3250185233,127.771461,34.513518,127.771356,34.513077
3250185233_0003,3250185233,127.771356,34.513077,127.770943,34.512829
3250185233_0004,3250185233,127.770943,34.512829,127.770414,34.512903
3250185233_0005,3250185233,127.770414,34.512903,127.770046,34.513223
3250185233_0006,3250185233,127.770046,34.513223,127.769892,34.513652
3250185233_0007,3250185233,127.769892,34.513652,127.770062,34.514068
3250185233_0008,3250185233,127.770062,34.514068,127.770295,34.514318
3250013505_0000,3250013505,127.569739,34.790965,127.569373,34.791299
3250013505_0001,3250013505,127.569373,34.791299,127.569007,34.791634
3250013505_0002,3250013505,127.569007,34.791634,127.568641,34.791969
3250013505_0003,3250013505,127.568641,34.791969,127.568275,34.792303
3250013505_0004,3250013505,127.568275,34.792303,127.567934,34.792655
3250013505_0005,3250013505,127.567934,34.792655,127.567599,34.793011
3250013505_0006,3250013505,127.567599,34.793011,127.567264,34.793367
3250013505_0007,3250013505,127.567264,34.793367,127.567146,34.793493
3260003028_0000,3260003028,127.528702,34.906136,127.528689,34.905686
3260003028_0001,3260003028,127.528689,34.905686,127.528775,34.905243
3260003028_0002,3260003028,127.528775,34.905243,127.529024,34.90486
3250008301_0000,3250008301,127.6301,34.760998,127.629564,34.761083
3250008301_0001,3250008301,127.629564,34.761083,127.629027,34.761167
3250008301_0002,3250008301,127.629027,34.761167,127.628491,34.761251
3250008301_0003,3250008301,127.628491,34.761251,127.627954,34.761335
3250008301_0004,3250008301,127.627954,34.761335,127.627418,34.76142
3250008301_0005,3250008301,127.627418,34.76142,127.626882,34.761504
3250008301_0006,3250008301,127.626882,34.761504,127.626345,34.761587
3250008301_0007,3250008301,127.626345,34.761587,127.625808,34.761666
3250008301_0008,3250008301,127.625808,34.761666,127.625266,34.761645
3250008301_0009,3250008301,127.625266,34.761645,127.625196,34.761638
3250013619_0000,3250013619,127.560294,34.804474,127.560659,34.804138
3250013619_0001,3250013619,127.560659,34.804138,127.56098,34.80378
3250013619_0002,3250013619,127.56098,34.80378,127.561184,34.803362
3250013619_0003,3250013619,127.561184,34.803362,127.561386,34.802944
3250013619_0004,3250013619,127.561386,34.802944,127.561587,34.802524
3250013619_0005,3250013619,127.561587,34.802524,127.561787,34.802105
3250013619_0006,3250013619,127.561787,34.802105,127.561987,34.801685
3250013619_0007,3250013619,127.561987,34.801685,127.562137,34.801252
3250013619_0008,3250013619,127.562137,34.801252,127.562266,34.800884
3250013615_0000,3250013615,127.567514,34.792929,127.567847,34.792572
3250013615_0001,3250013615,127.567847,34.792572,127.568189,34.79222
3250013615_0002,3250013615,127.568189,34.79222,127.568555,34.791886
3250013615_0003,3250013615,127.568555,34.791886,127.568921,34.791551
3250013615_0004,3250013615,127.568921,34.791551,127.569287,34.791217
3250013615_0005,3250013615,127.569287,34.791217,127.569489,34.791032
3260001301_0000,3260001301,127.536663,34.858082,127.536303,34.858421
3260001301_0001,3260001301,127.536303,34.858421,127.536193,34.858541
3250002729_0000,3250002729,127.586221,34.706679,127.58671,34.706868
3250002729_0001,3250002729,127.58671,34.706868,127.58714,34.707146
3250002729_0002,3250002729,127.58714,34.707146,127.587541,34.707452
3250002729_0003,3250002729,127.587541,34.707452,127.588048,34.707615
3250002729_0004,3250002729,127.588048,34.707615,127.588565,34.707757
3250002729_0005,3250002729,127.588565,34.707757,127.5891,34.707844
3250002729_0006,3250002729,127.5891,34.707844,127.589554,34.707906
3250008410_0000,3250008410,127.621455,34.762059,127.621615,34.762036
3260079203_0000,3260079203,127.537682,34.915627,127.537547,34.915497
3250016207_0000,3250016207,127.555778,34.824538,127.555826,34.824523
3260002912_0000,3260002912,127.529633,34.868376,127.529336,34.868754
3260002912_0001,3260002912,127.529336,34.868754,127.529049,34.869138
3260002912_0002,3260002912,127.529049,34.869138,127.528761,34.869521
3260002912_0003,3260002912,127.528761,34.869521,127.528491,34.869912
3260002912_0004,3260002912,127.528491,34.869912,127.528293,34.870331
3260002912_0005,3260002912,127.528293,34.870331,127.528277,34.870725
3250002119_0000,3250002119,127.561396,34.668932,127.561349,34.668483
3250002119_0001,3250002119,127.561349,34.668483,127.561316,34.668033
3250002119_0002,3250002119,127.561316,34.668033,127.561264,34.667585
3250002119_0003,3250002119,127.561264,34.667585,127.561211,34.667136
3250002119_0004,3250002119,127.561211,34.667136,127.561145,34.666689
3250002119_0005,3250002119,127.561145,34.666689,127.561114,34.666498
3250185329_0000,3250185329,127.772092,34.524673,127.771676,34.524953
3250185329_0001,3250185329,127.771676,34.524953,127.771272,34.525254
3250185329_0002,3250185329,127.771272,34.525254,127.770811,34.52549
3250185329_0003,3250185329,127.770811,34.52549,127.770332,34.525703
3250185329_0004,3250185329,127.770332,34.525703,127.769954,34.526018
3250185329_0005,3250185329,127.769954,34.526018,127.769713,34.526421
3250185329_0006,3250185329,127.769713,34.526421,127.769609,34.526861
3250185329_0007,3250185329,127.769609,34.526861,127.769542,34.527308
3250185329_0008,3250185329,127.769542,34.527308,127.76946,34.527526
3250005814_0000,3250005814,127.559831,34.662458,127.560322,34.662648
3250005814_0001,3250005814,127.560322,34.662648,127.560625,34.662913
3250005814_0002,3250005814,127.560625,34.662913,127.560134,34.663096
3250005814_0003,3250005814,127.560134,34.663096,127.559844,34.66343
3250005814_0004,3250005814,127.559844,34.66343,127.560344,34.66351
3250005814_0005,3250005814,127.560344,34.66351,127.560702,34.663735
3250005814_0006,3250005814,127.560702,34.663735,127.560895,34.664154
3250005814_0007,3250005814,127.560895,34.664154,127.561311,34.664353
3250005814_0008,3250005814,127.561311,34.664353,127.56138,34.664647
3250005814_0009,3250005814,127.56138,34.664647,127.561051,34.664829
3250119509_0000,3250119509,127.587971,34.771933,127.587483,34.772137
3250119509_0001,3250119509,127.587483,34.772137,127.58699,34.77233
3250119509_0002,3250119509,127.58699,34.77233,127.5865,34.772529
3250119509_0003,3250119509,127.5865,34.772529,127.586444,34.772556
3250005728_0000,3250005728,127.585456,34.719321,127.585019,34.719053
3250005728_0001,3250005728,127.585019,34.719053,127.584695,34.718693
3250005728_0002,3250005728,127.584695,34.718693,127.584379,34.718332
3250005728_0003,3250005728,127.584379,34.718332,127.583967,34.718037
3250005728_0004,3250005728,127.583967,34.718037,127.583488,34.717822
3250005728_0005,3250005728,127.583488,34.717822,127.583101,34.71772
3280194404_0000,3280194404,127.665463,35.041527,127.665003,35.041769
3280194404_0001,3280194404,127.665003,35.041769,127.664504,35.041917
3280194404_0002,3280194404,127.664504,35.041917,127.663958,35.041954
3280194404_0003,3280194404,127.663958,35.041954,127.663416,35.042
3280194404_0004,3280194404,127.663416,35.042,127.663029,35.042305
3280194404_0005,3280194404,127.663029,35.042305,127.662606,35.042574
3280194404_0006,3280194404,127.662606,35.042574,127.6621,35.042747
3280194404_0007,3280194404,127.6621,35.042747,127.661583,35.042896
3280194404_0008,3280194404,127.661583,35.042896,127.66128,35.042793
3260016912_0000,3260016912,127.575262,34.933416,127.575072,34.932994
3260016912_0001,3260016912,127.575072,34.932994,127.574822,34.932593
3260016912_0002,3260016912,127.574822,34.932593,127.57457,34.932193
3260016912_0003,3260016912,127.57457,34.932193,127.57432,34.931792
3260016912_0004,3260016912,127.57432,34.931792,127.574079,34.931388
3260016912_0005,3260016912,127.574079,34.931388,127.573811,34.930995
3260016912_0006,3260016912,127.573811,34.930995,127.573707,34.93087
3250005748_0000,3250005748,127.567538,34.652558,127.567699,34.652131
3250005748_0001,3250005748,127.567699,34.652131,127.568091,34.651824
3250005748_0002,3250005748,127.568091,34.651824,127.56852,34.651546
3250005748_0003,3250005748,127.56852,34.651546,127.568913,34.651234
3250005748_0004,3250005748,127.568913,34.651234,127.569121,34.650996
3250005718_0000,3250005718,127.579873,34.735155,127.580042,34.735583
3250005718_0001,3250005718,127.580042,34.735583,127.579934,34.736008
3250005718_0002,3250005718,127.579934,34.736008,127.579665,34.736189
3250016117_0000,3250016117,127.554079,34.825357,127.553925,34.825496
3280202306_0000,3280202306,127.7083,35.053159,127.707825,35.052943
3280202306_0001,3280202306,127.707825,35.052943,127.707369,35.052693
3280202306_0002,3280202306,127.707369,35.052693,127.706968,35.052385
3280202306_0003,3280202306,127.706968,35.052385,127.706503,35.052146
3280202306_0004,3280202306,127.706503,35.052146,127.705973,35.052203
3280202306_0005,3280202306,127.705973,35.052203,127.705894,35.05222
3260235102_0000,3260235102,127.557039,34.927101,127.556502,34.927165
3260235102_0001,3260235102,127.556502,34.927165,127.555961,34.927106
3260235102_0002,3260235102,127.555961,34.927106,127.555426,34.92701
3260235102_0003,3260235102,127.555426,34.92701,127.554901,34.926888
3260235102_0004,3260235102,127.554901,34.926888,127.554392,34.926722
3260235102_0005,3260235102,127.554392,34.926722,127.553873,34.926585
3260235102_0006,3260235102,127.553873,34.926585,127.553332,34.926551
3260235102_0007,3260235102,127.553332,34.926551,127.553183,34.926553
3250002106_0000,3250002106,127.576202,34.680852,127.576155,34.68073
3260002939_0000,3260002939,127.529675,34.889036,127.529901,34.889446
3260002939_0001,3260002939,127.529901,34.889446,127.530111,34.889862
3260002939_0002,3260002939,127.530111,34.889862,127.530279,34.89029
3260002939_0003,3260002939,127.530279,34.89029,127.5304,34.890729
3260002939_0004,3260002939,127.5304,34.890729,127.530491,34.891173
3260002939_0005,3260002939,127.530491,34.891173,127.530571,34.891619
3260002939_0006,3260002939,127.530571,34.891619,127.530646,34.892066
3260002939_0007,3260002939,127.530646,34.892066,127.53069,34.89233
3250008406_0000,3250008406,127.608807,34.762282,127.609343,34.762194
3250008406_0001,3250008406,127.609343,34.762194,127.609881,34.762118
3250008406_0002,3250008406,127.609881,34.762118,127.610419,34.762042
3250008406_0003,3250008406,127.610419,34.762042,127.610952,34.761943
3250008406_0004,3250008406,127.610952,34.761943,127.611488,34.761861
3250008406_0005,3250008406,127.611488,34.761861,127.611751,34.761829
3260016816_0000,3260016816,127.575506,34.933845,127.575623,34.934285
3260016816_0001,3260016816,127.575623,34.934285,127.575663,34.934434
3250005782_0000,3250005782,127.583101,34.71772,127.582576,34.717594
3250005782_0001,3250005782,127.582576,34.717594,127.582052,34.717468
3250005782_0002,3250005782,127.582052,34.717468,127.581528,34.717343
3250005782_0003,3250005782,127.581528,34.717343,127.581004,34.717217
3250005782_0004,3250005782,127.581004,34.717217,127.58048,34.71709
3250005782_0005,3250005782,127.58048,34.71709,127.580091,34.716993
3250008311_0000,3250008311,127.6046,34.769792,127.604187,34.770082
3250008311_0001,3250008311,127.604187,34.770082,127.603722,34.770316
3250008311_0002,3250008311,127.603722,34.770316,127.603216,34.770486
3250008311_0003,3250008311,127.603216,34.770486,127.6027,34.770635
3250008311_0004,3250008311,127.6027,34.770635,127.602456,34.770707
3260003029_0000,3260003029,127.533289,34.897867,127.533073,34.897453
3260003029_0001,3260003029,127.533073,34.897453,127.532853,34.89704
3260003029_0002,3260003029,127.532853,34.89704,127.532629,34.896629
3260003029_0003,3260003029,127.532629,34.896629,127.532402,34.896219
3260003029_0004,3260003029,127.532402,34.896219,127.532166,34.895813
3260003029_0005,3260003029,127.532166,34.895813,127.532099,34.895696
3250016205_0000,3250016205,127.54236,34.843317,127.542724,34.842981
3250016205_0001,3250016205,127.542724,34.842981,127.543084,34.842642
3250016205_0002,3250016205,127.543084,34.842642,127.543376,34.842263
3250016205_0003,3250016205,127.543376,34.842263,127.543462,34.841826
3250016205_0004,3250016205,127.543462,34.841826,127.543284,34.8414
3250016205_0005,3250016205,127.543284,34.8414,127.543203,34.841241
3250185319_0000,3250185319,127.739226,34.552073,127.738745,34.551863
3250185319_0001,3250185319,127.738745,34.551863,127.738243,34.551695
3250185319_0002,3250185319,127.738243,34.551695,127.737711,34.551745
3250185319_0003,3250185319,127.737711,34.551745,127.737198,34.551667
3250185319_0004,3250185319,127.737198,34.551667,127.736833,34.551334
3250185319_0005,3250185319,127.736833,34.551334,127.736398,34.551079
3250185319_0006,3250185319,127.736398,34.551079,127.73588,34.550942
3250185319_0007,3250185319,127.73588,34.550942,127.735353,34.550829
3250185319_0008,3250185319,127.735353,34.550829,127.734938,34.550726
3250185230_0000,3250185230,127.7755,34.522042,127.775781,34.521658
3250185230_0001,3250185230,127.775781,34.521658,127.775941,34.521228
3250185230_0002,3250185230,127.775941,34.521228,127.776088,34.520794
3250185230_0003,3250185230,127.776088,34.520794,127.776243,34.520362
3250185230_0004,3250185230,127.776243,34.520362,127.776542,34.519998
3250185230_0005,3250185230,127.776542,34.519998,127.777055,34.519851
3250185230_0006,3250185230,127.777055,34.519851,127.777567,34.5197
3250185230_0007,3250185230,127.777567,34.5197,127.77794,34.519385
3250185230_0008,3250185230,127.77794,34.519385,127.778041,34.519081
3280202204_0000,3280202204,127.726348,35.068643,127.726442,35.068718
3250005833_0000,3250005833,127.58551,34.719223,127.586007,34.719409
3250005833_0001,3250005833,127.586007,34.719409,127.586472,34.719582
3250005737_0000,3250005737,127.567449,34.720861,127.566967,34.721073
3250005737_0001,3250005737,127.566967,34.721073,127.566494,34.721297
3250005737_0002,3250005737,127.566494,34.721297,127.566038,34.721543
3250005737_0003,3250005737,127.566038,34.721543,127.565645,34.721855
3250005737_0004,3250005737,127.565645,34.721855,127.565369,34.722242
3250005737_0005,3250005737,127.565369,34.722242,127.565156,34.722657
3250005737_0006,3250005737,127.565156,34.722657,127.564965,34.723079
3250005737_0007,3250005737,127.564965,34.723079,127.564947,34.723135
3250005713_0000,3250005713,127.559767,34.662552,127.559751,34.662172
3250005713_0001,3250005713,127.559751,34.662172,127.559869,34.661736
3250005713_0002,3250005713,127.559869,34.661736,127.559665,34.66134
3250005713_0003,3250005713,127.559665,34.66134,127.559715,34.66094
3250005713_0004,3250005713,127.559715,34.66094,127.559778,34.660514
3250005713_0005,3250005713,127.559778,34.660514,127.560037,34.660161
3250005713_0006,3250005713,127.560037,34.660161,127.560289,34.659769
3250005713_0007,3250005713,127.560289,34.659769,127.560692,34.659485
3250005713_0008,3250005713,127.560692,34.659485,127.560745,34.65904
3250005713_0009,3250005713,127.560745,34.65904,127.560764,34.658995
3250008304_0000,3250008304,127.602456,34.770707,127.602022,34.770847
3250005706_0000,3250005706,127.56659,34.725869,127.566802,34.726284
3250005706_0001,3250005706,127.566802,34.726284,127.567066,34.726678
3250005706_0002,3250005706,127.567066,34.726678,127.567374,34.72705
3250005706_0003,3250005706,127.567374,34.72705,127.567715,34.727402
3250005706_0004,3250005706,127.567715,34.727402,127.568091,34.727728
3250005706_0005,3250005706,127.568091,34.727728,127.568534,34.727986
3250005706_0006,3250005706,127.568534,34.727986,127.56904,34.728153
3250005706_0007,3250005706,127.56904,34.728153,127.569555,34.728303
3250005706_0008,3250005706,127.569555,34.728303,127.56999,34.728421
3260002937_0000,3260002937,127.533654,34.900062,127.53339,34.900456
3260002937_0001,3260002937,127.53339,34.900456,127.533156,34.90085
3250005881_0000,3250005881,127.567387,34.720765,127.567839,34.720515
3250005881_0001,3250005881,127.567839,34.720515,127.568167,34.720156
3250005881_0002,3250005881,127.568167,34.720156,127.568495,34.719795
3250005881_0003,3250005881,127.568495,34.719795,127.568809,34.719426
3250005881_0004,3250005881,127.568809,34.719426,127.569123,34.719058
3250005881_0005,3250005881,127.569123,34.719058,127.569379,34.718666
3250005881_0006,3250005881,127.569379,34.718666,127.569232,34.718242
3250005881_0007,3250005881,127.569232,34.718242,127.568949,34.717901
3250005749_0000,3250005749,127.586744,34.719784,127.586239,34.719614
3250005749_0001,3250005749,127.586239,34.719614,127.585742,34.719428
3250005749_0002,3250005749,127.585742,34.719428,127.585456,34.719321
3280201807_0000,3280201807,127.700018,35.050957,127.700506,35.051151
3280201807_0001,3280201807,127.700506,35.051151,127.700833,35.051504
3280201807_0002,3280201807,127.700833,35.051504,127.701317,35.051656
3280201807_0003,3280201807,127.701317,35.051656,127.701863,35.051634
3280201807_0004,3280201807,127.701863,35.051634,127.702402,35.051712
3280201807_0005,3280201807,127.702402,35.051712,127.702934,35.05182
3280201807_0006,3280201807,127.702934,35.05182,127.703318,35.051869
3250119501_0000,3250119501,127.58845,34.771731,127.587971,34.771933
3250005708_0000,3250005708,127.587089,34.719831,127.586744,34.719784
3250005818_0000,3250005818,127.594985,34.709511,127.594996,34.709382
3250008404_0000,3250008404,127.60197,34.770748,127.602411,34.770605
3250002812_0000,3250002812,127.580936,34.691425,127.58087,34.691173
3250008412_0000,3250008412,127.603763,34.770184,127.604219,34.769938
3250008412_0001,3250008412,127.604219,34.769938,127.60462,34.769635
3250008412_0002,3250008412,127.60462,34.769635,127.60496,34.769283
3250008412_0003,3250008412,127.60496,34.769283,127.605252,34.768903
3250008412_0004,3250008412,127.605252,34.768903,127.605414,34.768474
3250008412_0005,3250008412,127.605414,34.768474,127.605454,34.768241
3260016807_0000,3260016807,127.575437,34.93358,127.575506,34.933845
3280010025_0000,3280010025,127.586101,34.95621,127.586058,34.956317
3250185219_0000,3250185219,127.739292,34.551971,127.739698,34.552264
3250185219_0001,3250185219,127.739698,34.552264,127.740094,34.552551
3250185219_0002,3250185219,127.740094,34.552551,127.740611,34.552479
3250185219_0003,3250185219,127.740611,34.552479,127.741072,34.55224
3250185219_0004,3250185219,127.741072,34.55224,127.741522,34.551987
3250185219_0005,3250185219,127.741522,34.551987,127.74203,34.551854
3250185219_0006,3250185219,127.74203,34.551854,127.742555,34.551971
3250185219_0007,3250185219,127.742555,34.551971,127.743099,34.551969
3250185219_0008,3250185219,127.743099,34.551969,127.743454,34.551955
3250005843_0000,3250005843,127.615512,34.740521,127.614982,34.740631
3250005843_0001,3250005843,127.614982,34.740631,127.614443,34.7407
3250005843_0002,3250005843,127.614443,34.7407,127.613903,34.740763
3250005843_0003,3250005843,127.613903,34.740763,127.613361,34.740819
3250005843_0004,3250005843,127.613361,34.740819,127.612819,34.740875
3250005843_0005,3250005843,127.612819,34.740875,127.612276,34.740921
3250005843_0006,3250005843,127.612276,34.740921,127.611736,34.740985
3250005843_0007,3250005843,127.611736,34.740985,127.6115,34.741019
3280520101_0000,3280520101,127.583767,34.962136,127.583689,34.962338
3250013607_0000,3250013607,127.556737,34.814396,127.556767,34.813947
3250013607_0001,3250013607,127.556767,34.813947,127.556832,34.8135
3250013607_0002,3250013607,127.556832,34.8135,127.556864,34.813282
3260011006_0000,3260011006,127.537476,34.915318,127.537624,34.915423
3250185332_0000,3250185332,127.775592,34.516021,127.776054,34.516257
3250185332_0001,3250185332,127.776054,34.516257,127.776476,34.516541
3250185332_0002,3250185332,127.776476,34.516541,127.77691,34.516811
3250185332_0003,3250185332,127.77691,34.516811,127.777388,34.517026
3250185332_0004,3250185332,127.777388,34.517026,127.77776,34.517349
3250185332_0005,3250185332,127.77776,34.517349,127.777984,34.517757
3250185332_0006,3250185332,127.777984,34.517757,127.778107,34.518195
3250185332_0007,3250185332,127.778107,34.518195,127.778186,34.518639
3250185332_0008,3250185332,127.778186,34.518639,127.778161,34.519088
3250185332_0009,3250185332,127.778161,34.519088,127.77816,34.519095
3250016206_0000,3250016206,127.543241,34.838947,127.543321,34.838831
3250002705_0000,3250002705,127.58058,34.689384,127.580569,34.689508
3280199901_0000,3280199901,127.687496,35.044294,127.687969,35.044441
3280199901_0001,3280199901,127.687969,35.044441,127.688512,35.044467
3280199901_0002,3280199901,127.688512,35.044467,127.689033,35.044598
3280199901_0003,3280199901,127.689033,35.044598,127.689397,35.044899
3280199901_0004,3280199901,127.689397,35.044899,127.689542,35.045328
3280199901_0005,3280199901,127.689542,35.045328,127.689507,35.045708
3250002819_0000,3250002819,127.581144,34.692477,127.581035,34.692035
3250002819_0001,3250002819,127.581035,34.692035,127.580961,34.691589
3250002819_0002,3250002819,127.580961,34.691589,127.58095,34.691534
3250185318_0000,3250185318,127.743461,34.552075,127.742917,34.552093
3250185318_0001,3250185318,127.742917,34.552093,127.742377,34.552063
3250185318_0002,3250185318,127.742377,34.552063,127.741849,34.551986
3250185318_0003,3250185318,127.741849,34.551986,127.741373,34.5522
3250185318_0004,3250185318,127.741373,34.5522,127.740923,34.552453
3250185318_0005,3250185318,127.740923,34.552453,127.740449,34.552673
3250185318_0006,3250185318,127.740449,34.552673,127.739921,34.552626
3250185318_0007,3250185318,127.739921,34.552626,127.739564,34.552293
3250185318_0008,3250185318,127.739564,34.552293,127.739226,34.552073
3280202214_0000,3280202214,127.715546,35.056804,127.715582,35.057177
3280202214_0001,3280202214,127.715582,35.057177,127.715985,35.056903
3280202214_0002,3280202214,127.715985,35.056903,127.716447,35.056819
3280202214_0003,3280202214,127.716447,35.056819,127.716694,35.057194
3280202214_0004,3280202214,127.716694,35.057194,127.716576,35.0576
3280202214_0005,3280202214,127.716576,35.0576,127.716561,35.057966
3280202214_0006,3280202214,127.716561,35.057966,127.716931,35.058298
3280202214_0007,3280202214,127.716931,35.058298,127.717111,35.058479
3260016813_0000,3260016813,127.575663,34.934434,127.57577,34.934876
3260016813_0001,3260016813,127.57577,34.934876,127.575865,34.935319
3260016813_0002,3260016813,127.575865,34.935319,127.57596,34.935763
3260016813_0003,3260016813,127.57596,34.935763,127.576052,34.936207
3260016813_0004,3260016813,127.576052,34.936207,127.576145,34.936652
3260016813_0005,3260016813,127.576145,34.936652,127.576238,34.937096
3260016813_0006,3260016813,127.576238,34.937096,127.57634,34.937539
3260016813_0007,3260016813,127.57634,34.937539,127.57645,34.93798
3260016813_0008,3260016813,127.57645,34.93798,127.57656,34.938421
3260016813_0009,3260016813,127.57656,34.938421,127.576566,34.938447
3260016916_0000,3260016916,127.575378,34.933868,127.575309,34.933602
3250001503_0000,3250001503,127.561703,34.671593,127.561818,34.672033
3250001503_0001,3250001503,127.561818,34.672033,127.561943,34.672471
3250001503_0002,3250001503,127.561943,34.672471,127.562082,34.672907
3250001503_0003,3250001503,127.562082,34.672907,127.562269,34.673329
3250001503_0004,3250001503,127.562269,34.673329,127.562532,34.673724
3250001503_0005,3250001503,127.562532,34.673724,127.562588,34.673795
3260016915_0000,3260016915,127.568911,34.930105,127.568364,34.930122
3260016915_0001,3260016915,127.568364,34.930122,127.567817,34.930138
3260016915_0002,3260016915,127.567817,34.930138,127.56727,34.930155
3260016915_0003,3260016915,127.56727,34.930155,127.566724,34.930171
3260016915_0004,3260016915,127.566724,34.930171,127.566177,34.930188
3260016915_0005,3260016915,127.566177,34.930188,127.56563,34.930205
3260016915_0006,3260016915,127.56563,34.930205,127.565083,34.930221
3260016915_0007,3260016915,127.565083,34.930221,127.56469,34.930239
3250001506_0000,3250001506,127.576236,34.680643,127.576308,34.680741
3250005806_0000,3250005806,127.584962,34.741049,127.585484,34.740918
3250005806_0001,3250005806,127.585484,34.740918,127.585997,34.740763
3250005806_0002,3250005806,127.585997,34.740763,127.586516,34.740624
3250005806_0003,3250005806,127.586516,34.740624,127.587037,34.740491
3250005806_0004,3250005806,127.587037,34.740491,127.587507,34.740265
3250005806_0005,3250005806,127.587507,34.740265,127.587646,34.739858
3250005806_0006,3250005806,127.587646,34.739858,127.587394,34.739465
3250005806_0007,3250005806,127.587394,34.739465,127.587324,34.739421
3250008411_0000,3250008411,127.621473,34.762176,127.621455,34.762059
3260003011_0000,3260003011,127.532911,34.90103,127.533141,34.900621
3260003011_0001,3260003011,127.533141,34.900621,127.533392,34.90022
3260003011_0002,3260003011,127.533392,34.90022,127.53366,34.899828
3260003011_0003,3260003011,127.53366,34.899828,127.533841,34.899404
3260003011_0004,3260003011,127.533841,34.899404,127.533877,34.899225
3280202213_0000,3280202213,127.717111,35.058479,127.717492,35.058802
3280202213_0001,3280202213,127.717492,35.058802,127.717885,35.059116
3280202213_0002,3280202213,127.717885,35.059116,127.718331,35.059372
3280202213_0003,3280202213,127.718331,35.059372,127.718791,35.059608
3280202213_0004,3280202213,127.718791,35.059608,127.719233,35.059873
3280202213_0005,3280202213,127.719233,35.059873,127.719702,35.060106
3280202213_0006,3280202213,127.719702,35.060106,127.720174,35.060335
3280202213_0007,3280202213,127.720174,35.060335,127.720493,35.060571
3250005746_0000,3250005746,127.571625,34.729271,127.572069,34.729534
3250005746_0001,3250005746,127.572069,34.729534,127.572523,34.729782
3250005746_0002,3250005746,127.572523,34.729782,127.573009,34.729987
3250005746_0003,3250005746,127.573009,34.729987,127.57351,34.730165
